scrappedUrl	eventname	startdate	enddate	timing	eventinfo	ticketlist	orgProfile	orgname	orgweb	logo	sposor	agendalist	type	category	city	country	venue	event_website	googlePlaceUrl	ContactMail	Speakerlist	online_event
https://www.imperial.ac.uk/events/154506/mathematical-physics-seminar-dec-7th-dr-suropriya-saha-scalar-active-mixtures-the-non-reciprocal-cahn-hilliard-model/	Mathematical Physics Seminar (Dec 7th) – Dr Suropriya Saha – Scalar active mixtures: the non-reciprocal Cahn-Hilliard model	2022-12-07	2022-12-07	"[{""type"": ""general"", ""Start_time"": ""04:00PM"", ""end_time"": ""05:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Note: this seminar will take place on Zoom only. 	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/154506/mathematical-physics-seminar-dec-7th-dr-suropriya-saha-scalar-active-mixtures-the-non-reciprocal-cahn-hilliard-model/		"[""ha2616@ic.ac.uk""]"		1
https://www.imperial.ac.uk/events/155803/number-theory-seminars-11-9/	Number Theory Seminars	2022-12-07	2022-12-07	"[{""type"": ""general"", ""Start_time"": ""05:00PM"", ""end_time"": ""06:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Number Theory Seminars  2022-12-07 - 2022-12-07	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Huxley Building, South Kensington Campus	https://www.imperial.ac.uk/events/155803/number-theory-seminars-11-9/	https://www.google.com/maps?q=Huxley+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjg6ui86LD7AhWGiWMGHXf1BYgQ0pQJegQIEBAB	"[""t.gee@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/153085/college-evensong-for-advent/	College Evensong for Advent	2022-12-07	2022-12-07	"[{""type"": ""general"", ""Start_time"": ""06:30PM"", ""end_time"": ""07:15PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Details of the music for the service will be posted here shortly.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Beit Quadrangle, South Kensington Campus	https://www.imperial.ac.uk/events/153085/college-evensong-for-advent/	https://www.google.com/maps?q=Beit+Quadrangle,+South+Kensington+Campus+&sa=X&ved=2ahUKEwiP3ZTR6LD7AhWNiGMGHTQ9AWYQ0pQJegQIChAB	"[""a.willson@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/153183/bio-inspired-drones-deliver-sustainable-societal-good/	Bio-inspired drones deliver sustainable societal good	2022-12-07	2022-12-07	"[{""type"": ""general"", ""Start_time"": ""06:30PM"", ""end_time"": ""07:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Join Professor Mirko Kovac, online for his Imperial Inaugural.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/153183/bio-inspired-drones-deliver-sustainable-societal-good/		"[""d.wilsonhiggins@imperial.ac.uk""]"		1
https://www.imperial.ac.uk/events/154102/professor-atula-abeysekera-inaugural-lecture/	Inaugural Lecture – Atula Abeysekera, Professor of Practice	2022-12-07	2022-12-07	"[{""type"": ""general"", ""Start_time"": ""07:00PM"", ""end_time"": ""08:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	"Date: Wednesday 7 December 2022
Time: 18.00 – 19.00
Venue: Imperial College London, Skempton Building, Ground floor, Lecture theatre 164 (B3 on campus map), SW7 2AZ and Microsoft Teams Live Event"	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Skempton Building, South Kensington Campus	https://www.imperial.ac.uk/events/154102/professor-atula-abeysekera-inaugural-lecture/	https://www.google.com/maps?q=Skempton+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwj287f16LD7AhUEtmMGHdohDSEQ0pQJegQICxAB	"[""t.gordon@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/154209/energy-futures-lab-annual-lecture-2022-nuclear-at-the-core-of-the-energy-transition/	Energy Futures Lab Annual Lecture 2022: Nuclear – at the core of the energy transition	2022-12-07	2022-12-07	"[{""type"": ""general"", ""Start_time"": ""07:15PM"", ""end_time"": ""09:15PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Energy Futures Lab is delighted to host Ian Funnell for our 2022 Annual Lecture.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Blackett Building, South Kensington Campus	https://www.imperial.ac.uk/events/154209/energy-futures-lab-annual-lecture-2022-nuclear-at-the-core-of-the-energy-transition/	https://www.google.com/maps?q=Blackett+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjh8Z-J6bD7AhVg4zgGHVZXC3UQ0pQJegQIChAB	"[""l.mcdermott@imperial.ac.uk""]"	"[{""name"": ""Ian Funnell"", ""title"": ""Chair"", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/152804/the-nadir-crater-offshore-west-africa-a-candidate-cretaceous-paleogene-impact-structure/	The Nadir Crater offshore West Africa: A candidate Cretaceous-Paleogene impact structure	2022-12-08	2022-12-08	"[{""type"": ""general"", ""Start_time"": ""01:15PM"", ""end_time"": ""02:15PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Or on Microsoft Teams: Uisdean Nicholson Seminar	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Royal School Of Mines, South Kensington Campus	https://www.imperial.ac.uk/events/152804/the-nadir-crater-offshore-west-africa-a-candidate-cretaceous-paleogene-impact-structure/	https://www.google.com/maps?q=Royal+School+Of+Mines,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjQk9KT6bD7AhXiiGMGHUOaCa8Q0pQJegQIEBAB	"[""j.p.latham@imperial.ac.uk"", ""v.laurent@imperial.ac.uk""]"	"[{""name"": ""Uisdean Nicholson"", ""title"": ""Associate Professor of Geoscience"", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/151559/lunchtime-concert-i-musicanti/	Lunchtime concert – I Musicanti	2022-12-08	2022-12-08	"[{""type"": ""general"", ""Start_time"": ""02:00PM"", ""end_time"": ""02:45PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	 	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Sherfield Building, South Kensington Campus	https://www.imperial.ac.uk/events/151559/lunchtime-concert-i-musicanti/	https://www.google.com/maps?q=Sherfield+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwisjbmd6bD7AhUJzDgGHQiLDVkQ0pQJegQICxAB	"[""n.andersoneyles@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/152760/haiping-yang-imperial/	Haiping Yang (Imperial)	2022-12-08	2022-12-08	"[{""type"": ""general"", ""Start_time"": ""03:30PM"", ""end_time"": ""04:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Haiping Yang (Imperial)  2022-12-08 - 2022-12-08	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/152760/haiping-yang-imperial/		"[""k.rekvenyi19@imperial.ac.uk""]"		1
https://www.imperial.ac.uk/events/155752/cpe-winter-symposium/	CPE Winter Symposium	2022-12-08	2022-12-08	"[{""type"": ""general"", ""Start_time"": ""03:30PM"", ""end_time"": ""06:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Development of conjugated polymers for organic electronics	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Molecular Sciences Research Hub (MSRH), White City Campus	https://www.imperial.ac.uk/events/155752/cpe-winter-symposium/	https://www.google.com/maps?q=Molecular+Sciences+Research+Hub+(MSRH),+White+City+Campus+&sa=X&ved=2ahUKEwj-mLOh6rD7AhWE7zgGHTZkBk8Q0pQJegQIDhAB	"[""l.bushby@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/155733/imperial-lates-heads-up/	Imperial Lates: Heads Up	2022-12-08	2022-12-08	"[{""type"": ""general"", ""Start_time"": ""07:00PM"", ""end_time"": ""10:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Celebrate the 50th anniversary of the last human footstep on the moon this festive season and explore the science above our heads at our next free Imperial Lates.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	College Main Entrance, South Kensington Campus	https://www.imperial.ac.uk/events/155733/imperial-lates-heads-up/	https://www.google.com/maps?q=College+Main+Entrance,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjiguC26rD7AhXhsWMGHSJpDmwQ0pQJegQICRAB	"[""Lates@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/154805/cbelonging-exploring-our-lived-experiences-6/	Belonging – Exploring Our Lived Experiences	2022-12-09	2022-12-09	"[{""type"": ""general"", ""Start_time"": ""01:30PM"", ""end_time"": ""02:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Belonging is a series of candid interviews with Black, Asian and Minority Ethnic students, academics and professionals sharing their experiences and insights into finding their sense of belonging.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/									https://www.imperial.ac.uk/events/154805/cbelonging-exploring-our-lived-experiences-6/		"[""imperialasonechairs@imperial.ac.uk""]"		1
https://www.imperial.ac.uk/events/154067/3pac-seminar-benji-berczi/	3PAC Seminar: Benji Berczi	2022-12-09	2022-12-09	"[{""type"": ""general"", ""Start_time"": ""02:00PM"", ""end_time"": ""03:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	3Pac Seminar: Benji Berczi  2022-12-09 - 2022-12-09	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Blackett Building, South Kensington Campus	https://www.imperial.ac.uk/events/154067/3pac-seminar-benji-berczi/	https://www.google.com/maps?q=Blackett+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjDnaff6rD7AhXZ8DgGHcRXD0YQ0pQJegQIDhAB	"[""g.kaplanek@imperial.ac.uk""]"	"[{""name"": ""Benji Berczi"", ""title"": ""University of Nottingham"", ""link"": """"}]"	0
https://www.imperial.ac.uk/events/155793/geometry-and-topology-seminars-5-10/	Geometry and Topology Seminars	2022-12-09	2022-12-09	"[{""type"": ""general"", ""Start_time"": ""02:30PM"", ""end_time"": ""03:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Geometry And Topology Seminars  2022-12-09 - 2022-12-09	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Huxley Building, South Kensington Campus	https://www.imperial.ac.uk/events/155793/geometry-and-topology-seminars-5-10/	https://www.google.com/maps?q=Huxley+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwiL3YXu6rD7AhWdzjgGHYyfCcIQ0pQJegQIEBAB	"[""p.cascini@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/152273/graham-benham/	Graham Benham	2022-12-09	2022-12-09	"[{""type"": ""general"", ""Start_time"": ""03:00PM"", ""end_time"": ""04:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Graham Benham  2022-12-09 - 2022-12-09	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Huxley Building, South Kensington Campus	https://www.imperial.ac.uk/events/152273/graham-benham/	https://www.google.com/maps?q=Huxley+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwjH2fmG67D7AhXxiWMGHYbeA1EQ0pQJegQIEBAB	"[""e.keaveny@imperial.ac.uk"", ""o.schnitzer@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/154983/csei-dyson-school-of-design-engineering-seminar-series-roadmapping-the-future-of-technology-in-space-and-on-earth/	CSEI / Dyson School of Design Engineering / Space Lab joint seminar – Roadmapping the Future of Technology: In Space and on Earth	2022-12-09	2022-12-09	"[{""type"": ""general"", ""Start_time"": ""04:00PM"", ""end_time"": ""05:00PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Title – Roadmapping the Future of Technology: In Space and on EarthSpeaker  – Prof.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Skempton Building, South Kensington Campus	https://www.imperial.ac.uk/events/154983/csei-dyson-school-of-design-engineering-seminar-series-roadmapping-the-future-of-technology-in-space-and-on-earth/	https://www.google.com/maps?q=Skempton+Building,+South+Kensington+Campus+&sa=X&ved=2ahUKEwiqivGa67D7AhXxiGMGHQkJBNwQ0pQJegQIChAB	"[""t.gordon@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/154691/geoffreywilkinsonlecture/	The Inaugural Sir Geoffrey Wilkinson Annual Lecture	2022-12-09	2022-12-09	"[{""type"": ""general"", ""Start_time"": ""06:30PM"", ""end_time"": ""07:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Join Professor John Hartwig, Henry Rapoport Chair in Organic Chemistry, University of California Berkeley as he delivers The Inaugural Sir Geoffrey Wilkinson Annual Lecture.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Molecular Sciences Research Hub (MSRH), White City Campus	https://www.imperial.ac.uk/events/154691/geoffreywilkinsonlecture/	https://www.google.com/maps?q=Molecular+Sciences+Research+Hub+(MSRH),+White+City+Campus+&sa=X&ved=2ahUKEwifqfCu67D7AhWY-zgGHa-QDE8Q0pQJegQICBAB	"[""d.wilsonhiggins@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/154974/the-inaugural-sir-geoffrey-wilkinson-annual-lecture/	The Inaugural Sir Geoffrey Wilkinson Annual Lecture	2022-12-09	2022-12-09	"[{""type"": ""general"", ""Start_time"": ""06:30PM"", ""end_time"": ""07:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	Join Professor John Hartwig, Henry Rapoport Chair in Organic Chemistry, University of California Berkeley as he delivers The Inaugural Sir Geoffrey Wilkinson Annual Lecture.	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Molecular Sciences Research Hub (MSRH), White City Campus	https://www.imperial.ac.uk/events/154974/the-inaugural-sir-geoffrey-wilkinson-annual-lecture/	https://www.google.com/maps?q=Molecular+Sciences+Research+Hub+(MSRH),+White+City+Campus+&sa=X&ved=2ahUKEwiw2u_C67D7AhV2yDgGHRHoCFkQ0pQJegQIDhAB	"[""d.wilsonhiggins@imperial.ac.uk""]"		0
https://www.imperial.ac.uk/events/154545/st-marys-i-i-seminar-series-dr-joe-grove-university-of-glasgow/	St Mary’s I & I Seminar Series – Dr Joe Grove – University of Glasgow	2022-12-13	2022-12-13	"[{""type"": ""general"", ""Start_time"": ""01:30PM"", ""end_time"": ""02:30PM"", ""timezone"": ""GMT"", ""days"": ""all""}]"	St Mary’S I & I Seminar Series – Dr Joe Grove – University Of Glasgow  2022-12-13 - 2022-12-13	"[{""type"": ""free"", ""price"": """", ""currency"": """"}]"	Imperial is a global top ten university with a world-class reputation in science, engineering, business and medicine.	Imperial	https://www.imperial.ac.uk/							United Kingdom	Medical School, St Mary's Campus	https://www.imperial.ac.uk/events/154545/st-marys-i-i-seminar-series-dr-joe-grove-university-of-glasgow/	https://www.google.com/maps?q=Medical+School,+St+Mary%27s+Campus+&sa=X&ved=2ahUKEwjAlfrd67D7AhV5IbcAHesGBTQQ0pQJegQIDRAB	"[""v.sancho-shimizu@imperial.ac.uk"", ""c.johansson@imperial.ac.uk""]"	"[{""name"": ""Dr Joe Grove"", ""title"": ""Senior Lecturer"", ""link"": """"}]"	0
